spkid,full_name,pdes,name,kind,neo,pha,class,H,diameter_km,gm_km3_s2
20023574, 23574 (1995 BX),23574,,an,N,N,MBA,13.96,,
20023575, 23575 (1995 BE2),23575,,an,N,N,MBA,13.98,6.469,
20023576, 23576 (1995 DZ3),23576,,an,N,N,MBA,12.95,6.861,
20023577, 23577 (1995 DY8),23577,,an,N,N,OMB,14.36,,
20023578, 23578 Baedeker (1995 DR13),23578,Baedeker,an,N,N,MBA,13.93,9.693,
20023579, 23579 (1995 EN5),23579,,an,N,N,MBA,14.53,8.161,
20023580, 23580 (1995 OZ2),23580,,an,N,N,MBA,16.34,,
20023581, 23581 (1995 OE5),23581,,an,N,N,MBA,15.45,,
20023582, 23582 (1995 QA3),23582,,an,N,N,MBA,14.50,,
20023583, 23583 Krivsky (1995 SJ1),23583,Krivsky,an,N,N,MBA,15.24,5.170,
20023584, 23584 (1995 SB31),23584,,an,N,N,MBA,15.17,2.542,
20023585, 23585 (1995 SD53),23585,,an,N,N,MBA,15.43,1.966,
20023586, 23586 (1995 TA1),23586,,an,N,N,MBA,15.50,4.600,
20023587, 23587 Abukumado (1995 TE8),23587,Abukumado,an,N,N,MBA,14.14,4.230,
20023588, 23588 (1995 UX3),23588,,an,N,N,MBA,14.66,2.589,
20023589, 23589 Silvmellini (1995 UR6),23589,Silvmellini,an,N,N,MBA,15.61,,
20023590, 23590 (1995 UD34),23590,,an,N,N,MBA,15.77,,
20023591, 23591 Yanagisawa (1995 UP44),23591,Yanagisawa,an,N,N,MBA,14.32,,
20023592, 23592 (1995 UB47),23592,,an,N,N,MBA,13.66,6.435,
20023593, 23593 (1995 VJ),23593,,an,N,N,MBA,15.09,,
20023594, 23594 (1995 VJ2),23594,,an,N,N,MBA,14.54,,
20023595, 23595 (1995 VR11),23595,,an,N,N,MBA,14.87,,
20023596, 23596 (1995 WQ),23596,,an,N,N,MBA,14.71,,
20023597, 23597 (1995 WY4),23597,,an,N,N,MBA,15.34,,
20023598, 23598 (1995 WL13),23598,,an,N,N,MBA,14.19,4.003,
20023599, 23599 (1995 XV),23599,,an,N,N,MBA,15.04,,
20023600, 23600 (1995 XC1),23600,,an,N,N,MBA,15.09,5.447,
20023601, 23601 (1995 YC5),23601,,an,N,N,MBA,15.21,,
20023602, 23602 (1995 YK20),23602,,an,N,N,MBA,14.52,9.477,
20023603, 23603 (1995 YM23),23603,,an,N,N,MBA,15.10,5.520,
20023604, 23604 (1996 AL),23604,,an,N,N,MBA,13.98,,
20023605, 23605 (1996 AP),23605,,an,N,N,MBA,14.05,5.008,
20023606, 23606 (1996 AS1),23606,,an,Y,N,AMO,18.38,0.866,
20023607, 23607 (1996 AR2),23607,,an,N,N,MBA,13.85,,
20023608, 23608 Alpiapuane (1996 AC4),23608,Alpiapuane,an,N,N,MBA,13.79,4.604,
20023609, 23609 (1996 AU6),23609,,an,N,N,MBA,15.15,3.352,
20023610, 23610 (1996 AW7),23610,,an,N,N,MBA,14.83,7.238,
20023611, 23611 (1996 BO3),23611,,an,N,N,MBA,14.59,3.238,
20023612, 23612 Ramzel (1996 BJ4),23612,Ramzel,an,N,N,MBA,13.89,4.981,
20023613, 23613 (1996 EK6),23613,,an,N,N,MBA,13.86,9.188,
20023614, 23614 (1996 FX),23614,,an,N,N,MBA,14.76,,
20023615, 23615 (1996 FK12),23615,,an,N,N,IMB,14.64,3.536,
20023616, 23616 (1996 HY10),23616,,an,N,N,MBA,14.20,5.769,
20023617, 23617 Duna (1996 HM13),23617,Duna,an,N,N,OMB,13.02,15.944,
20023618, 23618 (1996 JS5),23618,,an,N,N,MBA,14.19,,
20023619, 23619 (1996 JX7),23619,,an,N,N,MBA,14.74,,
20023620, 23620 (1996 LS2),23620,,an,N,N,MBA,13.30,11.287,
20023621, 23621 (1996 PA),23621,,an,N,N,MCA,15.62,,
20023622, 23622 (1996 RW29),23622,,an,N,N,TJN,11.49,21.258,
20023623, 23623 (1996 TR29),23623,,an,N,N,MBA,16.04,,
20023624, 23624 (1996 UX3),23624,,an,N,N,TJN,11.70,27.292,
20023625, 23625 Gelfond (1996 WX),23625,Gelfond,an,N,N,MBA,16.11,,
20023626, 23626 (1996 XD3),23626,,an,N,N,MBA,15.12,,
20023627, 23627 (1996 XG19),23627,,an,N,N,MBA,15.17,,
20023628, 23628 Ichimura (1996 XZ31),23628,Ichimura,an,N,N,MBA,15.08,2.402,
20023629, 23629 (1996 YR),23629,,an,N,N,MBA,15.62,2.898,
20023630, 23630 (1996 YA3),23630,,an,N,N,MBA,16.03,,
20023631, 23631 (1997 AG),23631,,an,N,N,MBA,14.80,,
20023632, 23632 (1997 AQ),23632,,an,N,N,MBA,15.12,,
20023633, 23633 (1997 AF3),23633,,an,N,N,MBA,15.39,5.223,
20023634, 23634 (1997 AY3),23634,,an,N,N,MBA,14.89,,
20023635, 23635 (1997 AH4),23635,,an,N,N,MBA,16.21,,
20023636, 23636 (1997 AJ4),23636,,an,N,N,MBA,14.47,3.768,
20023637, 23637 (1997 AM6),23637,,an,N,N,MBA,15.58,,
20023638, 23638 Nagano (1997 AV6),23638,Nagano,an,N,N,MBA,15.87,,
20023639, 23639 (1997 AN7),23639,,an,N,N,MBA,14.64,3.557,
20023640, 23640 (1997 AY7),23640,,an,N,N,MBA,14.41,,
20023641, 23641 (1997 AU10),23641,,an,N,N,MBA,14.88,,
20023642, 23642 (1997 AD15),23642,,an,N,N,MBA,15.80,4.556,
20023643, 23643 (1997 AQ15),23643,,an,N,N,MBA,15.00,2.868,
20023644, 23644 Yamaneko (1997 AW17),23644,Yamaneko,an,N,N,MBA,15.57,,
20023645, 23645 (1997 BJ2),23645,,an,N,N,MBA,15.43,,
20023646, 23646 (1997 BX2),23646,,an,N,N,MBA,15.57,2.260,
20023647, 23647 (1997 BR3),23647,,an,N,N,MBA,14.76,,
20023648, 23648 Kolar (1997 CB),23648,Kolar,an,N,N,MBA,14.23,,
20023649, 23649 Tohoku (1997 CJ5),23649,Tohoku,an,N,N,MBA,15.77,,
20023650, 23650 Cvancara (1997 CU5),23650,Cvancara,an,N,N,MBA,16.07,,
20023651, 23651 (1997 CN12),23651,,an,N,N,MBA,15.31,2.442,
20023652, 23652 (1997 CW19),23652,,an,N,N,MBA,15.69,,
20023653, 23653 (1997 CE21),23653,,an,N,N,MBA,15.19,2.696,
20023654, 23654 (1997 CC26),23654,,an,N,N,MBA,15.65,,
20023655, 23655 (1997 CG26),23655,,an,N,N,MBA,15.20,,
20023656, 23656 (1997 CK26),23656,,an,N,N,MBA,15.05,,
20023657, 23657 (1997 CB28),23657,,an,N,N,MBA,14.65,,
20023658, 23658 (1997 CC28),23658,,an,N,N,MBA,15.96,,
20023659, 23659 (1997 EH),23659,,an,N,N,MBA,14.98,6.746,
20023660, 23660 (1997 ED5),23660,,an,N,N,MBA,15.70,,
20023661, 23661 (1997 EL16),23661,,an,N,N,MBA,16.19,,
20023662, 23662 Jozankei (1997 ES17),23662,Jozankei,an,N,N,MBA,14.36,,
20023663, 23663 Kalou (1997 EG18),23663,Kalou,an,N,N,MBA,15.12,,
20023664, 23664 (1997 EP25),23664,,an,N,N,MBA,14.81,,
20023665, 23665 (1997 EU46),23665,,an,N,N,MBA,14.79,,
20023666, 23666 (1997 FT1),23666,,an,N,N,MBA,14.56,3.395,
20023667, 23667 Savinakim (1997 FM4),23667,Savinakim,an,N,N,MBA,14.71,,
20023668, 23668 Eunbekim (1997 FR4),23668,Eunbekim,an,N,N,MBA,15.18,3.077,
20023669, 23669 Huihuifan (1997 FB5),23669,Huihuifan,an,N,N,MBA,15.00,,
20023670, 23670 (1997 GX14),23670,,an,N,N,MBA,14.74,6.287,
20023671, 23671 (1997 GX18),23671,,an,N,N,MBA,15.58,,
20023672, 23672 Swiggum (1997 GR21),23672,Swiggum,an,N,N,MBA,14.65,3.175,
20023673, 23673 Neilmehta (1997 GB23),23673,Neilmehta,an,N,N,MBA,14.97,,
20023674, 23674 Juliebaker (1997 GJ23),23674,Juliebaker,an,N,N,MBA,14.69,,
20023675, 23675 Zabinski (1997 GU23),23675,Zabinski,an,N,N,MBA,14.46,3.491,
20023676, 23676 Tomitayoshihiro (1997 GR25),23676,Tomitayoshihiro,an,N,N,MBA,14.73,,
20023677, 23677 (1997 GV32),23677,,an,N,N,MBA,14.48,4.094,
20023678, 23678 (1997 GW32),23678,,an,N,N,MBA,15.07,2.697,
20023679, 23679 Andrewmoore (1997 GM33),23679,Andrewmoore,an,N,N,MBA,14.38,3.975,
20023680, 23680 Kerryking (1997 GL34),23680,Kerryking,an,N,N,MBA,14.74,,
20023681, 23681 Prabhu (1997 GC36),23681,Prabhu,an,N,N,MBA,14.86,3.358,
20023682, 23682 (1997 GT40),23682,,an,N,N,MBA,14.81,,
20023683, 23683 (1997 HO1),23683,,an,N,N,MBA,15.11,,
20023684, 23684 (1997 HB10),23684,,an,N,N,MBA,15.31,3.888,
20023685, 23685 Toaldo (1997 JV),23685,Toaldo,an,N,N,MBA,15.27,4.570,
20023686, 23686 Songyuan (1997 JZ7),23686,Songyuan,an,N,N,MBA,13.90,5.071,
20023687, 23687 (1997 JA11),23687,,an,N,N,MBA,13.04,12.126,
20023688, 23688 Josephjoachim (1997 JJ11),23688,Josephjoachim,an,N,N,MBA,13.75,4.926,
20023689, 23689 Jancuypers (1997 JC13),23689,Jancuypers,an,N,N,MBA,13.83,5.709,
20023690, 23690 Jiangwenhan (1997 JD14),23690,Jiangwenhan,an,N,N,MBA,13.97,7.288,
20023691, 23691 Jefneve (1997 JN16),23691,Jefneve,an,N,N,MBA,14.09,9.973,
20023692, 23692 Nandatianwenners (1997 KA),23692,Nandatianwenners,an,N,N,MBA,12.86,7.108,
20023693, 23693 (1997 KU2),23693,,an,N,N,MBA,13.86,4.535,
20023694, 23694 (1997 KZ3),23694,,an,N,N,TJN,11.54,32.389,
20023695, 23695 (1997 MS4),23695,,an,N,N,MBA,13.11,,
20023696, 23696 (1997 MV4),23696,,an,N,N,MBA,13.58,7.441,
20023697, 23697 (1997 MK9),23697,,an,N,N,MBA,15.16,2.755,
20023698, 23698 (1997 NA3),23698,,an,N,N,MBA,14.32,,
20023699, 23699 Paulgordan (1997 ND3),23699,Paulgordan,an,N,N,MBA,15.21,3.877,
20023700, 23700 Mariagalan (1997 OZ),23700,Mariagalan,an,N,N,MBA,14.70,5.937,
20023701, 23701 Liqibin (1997 PC1),23701,Liqibin,an,N,N,MBA,14.19,8.080,
20023702, 23702 (1997 QE1),23702,,an,N,N,MBA,13.57,8.989,
20023703, 23703 (1997 RJ1),23703,,an,N,N,OMB,13.85,9.663,
20023704, 23704 (1997 SD10),23704,,an,N,N,MBA,15.34,,
20023705, 23705 (1997 SQ14),23705,,an,N,N,MBA,14.19,,
20023706, 23706 (1997 SY32),23706,,an,N,N,TJN,12.31,14.114,
20023707, 23707 Chambliss (1997 TZ7),23707,Chambliss,an,N,N,MBA,12.96,7.198,
20023708, 23708 (1997 TR18),23708,,an,N,N,MBA,13.18,8.517,
20023709, 23709 (1997 TA28),23709,,an,N,N,TJN,11.66,20.368,
20023710, 23710 (1997 UJ),23710,,an,N,N,TJN,12.30,17.104,
20023711, 23711 (1997 UT2),23711,,an,N,N,MBA,13.21,12.700,
20023712, 23712 Willpatrick (1998 AA),23712,Willpatrick,an,N,N,MBA,13.77,7.660,
20023713, 23713 (1998 EQ2),23713,,an,N,N,MBA,16.44,,
20023714, 23714 (1998 EC3),23714,,an,Y,N,AMO,16.87,,
20023715, 23715 (1998 FK2),23715,,an,N,N,IMB,14.83,,
20023716, 23716 (1998 FA107),23716,,an,N,N,MBA,15.72,,
20023717, 23717 Kaddoura (1998 FW118),23717,Kaddoura,an,N,N,MBA,15.01,,
20023718, 23718 Horgos (1998 GO10),23718,Horgos,an,N,N,MBA,14.98,2.944,
20023719, 23719 (1998 HG23),23719,,an,N,N,MBA,16.17,1.679,
20023720, 23720 (1998 HG26),23720,,an,N,N,MBA,15.11,,
20023721, 23721 (1998 HQ27),23721,,an,N,N,MBA,14.54,,
20023722, 23722 Gulak (1998 HD32),23722,Gulak,an,N,N,MBA,15.02,,
20023723, 23723 (1998 HG40),23723,,an,N,N,MBA,16.39,,
20023724, 23724 (1998 HW41),23724,,an,N,N,MBA,15.96,1.888,
20023725, 23725 (1998 HH43),23725,,an,N,N,MBA,15.63,,
20023726, 23726 (1998 HG48),23726,,an,N,N,MCA,15.16,,
20023727, 23727 Akihasan (1998 HO52),23727,Akihasan,an,N,N,MBA,15.24,,
20023728, 23728 Jasonmorrow (1998 HV63),23728,Jasonmorrow,an,N,N,MBA,14.40,3.368,
20023729, 23729 Kemeisha (1998 HH80),23729,Kemeisha,an,N,N,MBA,14.57,,
20023730, 23730 Suncar (1998 HX89),23730,Suncar,an,N,N,MBA,15.68,3.000,
20023731, 23731 (1998 HA93),23731,,an,N,N,MBA,15.14,2.735,
